language,cast_num,cast_0,crew_num,director,genre_0,company_0,country,cast_bucket
en,39,John C. Reilly,13,Jake Kasdan,Comedy,Columbia Pictures Corporation,US,1
en,12,Kevin Spacey,24,Lasse Hallström,Drama,Miramax Films,US,0
en,15,Colin Farrell,11,Les Mayfield,Action,Morgan Creek Productions,US,0
en,21,Emily Blunt,18,Jean-Marc Vallée,Drama,GK Films,GB,0
en,17,Kate Beckinsale,29,Dominic Sena,Action,StudioCanal,CA,0
en,18,Brad Pitt,31,Terrence Malick,Drama,Fox Searchlight Pictures,US,0
en,6,Jean-Claude Van Damme,11,Tsui Hark,Action,TriStar Pictures,AW,0
en,57,Arnold Schwarzenegger,50,David Ayer,Action,Open Road Films,US,2
en,10,Heath Ledger,85,Brian Helgeland,Drama,Twentieth Century Fox Film Corporation,DE,0
en,17,Ray Stevenson,96,Lexi Alexander,Action,Lionsgate,CA,0
en,15,Tim Allen,28,Peter Hewitt,Family,Columbia Pictures,US,0
en,65,Joseph Gordon-Levitt,47,Robert Zemeckis,Adventure,TriStar Pictures,US,2
en,4,Angus Macfadyen,4,Ronny Yu,Fantasy,China Film Co-Production Corporation,CN,0
en,63,Russell Crowe,19,Ridley Scott,Comedy,Fox 2000 Pictures,US,2
en,19,Elijah Wood,26,Richard Donner,Drama,Columbia Pictures,US,0
en,15,Damian Chapa,16,Taylor Hackford,Action,Hollywood Pictures,US,0
en,19,Julia Ormond,9,Bille August,Action,Fox Searchlight Pictures,DE,0
en,19,Rebecca Romijn,20,Brian De Palma,Thriller,Epsilon Motion Pictures,CH,0
en,15,Anthony Quinn,3,Moustapha Akkad,Action,Falcon International Productions,LY,0
en,29,Juliette Binoche,9,Jean-Paul Rappeneau,War,France 2 Cinéma,FR,1
en,11,Tobey Maguire,20,Ang Lee,Drama,Universal Pictures,US,0
es,52,Javier Bardem,17,Alejandro González Iñárritu,Drama,Ikiru Films,MX,2
es,17,Penélope Cruz,15,Joachim Rønning,Action,Ultra Films,US,0
en,9,Laurence Fishburne,8,Tony Kaye,Drama,Capitol Films,US,0
en,37,Dylan O'Brien,81,Wes Ball,Action,Ingenious Media,US,1
en,16,Vince Vaughn,5,Ken Scott,Comedy,Studio Babelsberg,US,0
en,24,Daniel Day-Lewis,8,Martin Scorsese,Drama,Columbia Pictures,US,0
en,14,Hugh Jackman,83,Darren Aronofsky,Drama,Regency Enterprises,US,0
en,9,Cuba Gooding Jr.,14,Hugh Johnson,Action,Warner Bros.,US,0
en,13,Nicolas Cage,13,Simon West,Action,Saturn Films,US,0
ja,24,Yuria Nara,14,Hayao Miyazaki,Animation,Studio Ghibli,JP,0
en,19,Scott Eastwood,28,"George Tillman, Jr.",Drama,Fox 2000 Pictures,US,0
en,36,Johnny Depp,48,Rand Ravich,Drama,New Line Cinema,US,1
en,8,Kim Basinger,3,Hugh Hudson,Romance,Columbia Pictures,US,0
en,21,Gerard Butler,13,Gabriele Muccino,Comedy,Evil Twins,US,0
en,15,Idris Elba,10,Justin Chadwick,Drama,Distant Horizons,GB,0
en,36,Warren Beatty,16,Warren Beatty,Drama,Barclays Mercantile Industrial Finance,US,1
en,16,Tom Cruise,52,Rob Reiner,Drama,David Brown Productions,US,0
en,27,Steven Seagal,70,Andrzej Bartkowiak,Action,Village Roadshow Pictures,CA,1
en,6,Martin Lawrence,11,Raja Gosnell,Crime,Twentieth Century Fox Film Corporation,DE,0
en,22,Brianne Siddall,16,Ben Stassen,Family,StudioCanal,BE,0
en,15,Emile Hirsch,66,Chris Gorak,Horror,Summit Entertainment,US,0
en,12,Kathryn McCormick,11,Scott Speer,Music,Summit Entertainment,US,0
en,19,Samuel L. Jackson,19,David R. Ellis,Action,New Line Cinema,US,0
en,15,James Spader,6,Joe Charbanic,Mystery,Universal Pictures,US,0
en,33,Thomas Jane,112,Jonathan Hensleigh,Action,Lions Gate Films,DE,1
en,17,Kuno Becker,20,Danny Cannon,Drama,Touchstone Pictures,GB,0
en,15,Jason Statham,34,Boaz Yakin,Action,Lawrence Bender Productions,US,0
en,5,John Cusack,10,Mike Newell,Comedy,Regency Enterprises,DE,0
en,128,Mark Hamill,12,Richard Marquand,Adventure,Lucasfilm,US,3
en,56,Rhona Mitra,93,Neil Marshall,Action,Rogue Pictures,DE,2
en,26,Kate Winslet,29,Stephen Daldry,Drama,Studio Babelsberg,DE,1
en,31,Paul Rudd,14,David Wain,Comedy,Relativity Media,US,1
en,24,Will Ferrell,53,Jon Favreau,Comedy,New Line Cinema,US,0
en,16,John Travolta,10,Jon Turteltaub,Drama,Touchstone Pictures,US,0
en,9,Jim Belushi,10,Brian Levant,Adventure,Walt Disney Pictures,CA,0
en,34,Bill Murray,10,Richard Donner,Fantasy,Paramount Pictures,US,1
en,11,Jack Black,13,Jared Hess,Comedy,Paramount Pictures,US,0
en,27,Kristen Wiig,39,Paul Feig,Comedy,Universal Pictures,US,1
en,27,James Franco,43,Seth Rogen,Action,Columbia Pictures,US,1
en,15,Patricia Arquette,17,Rupert Wainwright,Horror,FGM Entertainment,US,0
en,11,Robert De Niro,11,"George Tillman, Jr.",Drama,Fox 2000 Pictures,US,0
en,18,Chris Brown,9,John Luessenhop,Action,Rainforest Films,US,0
en,24,Robert De Niro,12,Justin Zackham,Comedy,Millenium Films,US,0
en,67,Martin Lawrence,41,John Whitesell,Crime,Twentieth Century Fox Film Corporation,US,2
en,24,Jake Gyllenhaal,20,Duncan Jones,Thriller,The Mark Gordon Company,CA,0
en,40,Ethan Hawke,14,Frank Marshall,Action,Paramount Pictures,US,1
en,17,Jim Carrey,12,Joel Schumacher,Thriller,New Line Cinema,DE,0
en,35,Kyle Catlett,13,Jean-Pierre Jeunet,Adventure,Epithète Films,CA,1
en,36,Dan Aykroyd,10,Steven Spielberg,Action,Columbia Pictures,US,1
en,7,Kurt Russell,4,John Gatins,Drama,DreamWorks SKG,,0
en,15,Viggo Mortensen,35,David Cronenberg,Drama,New Line Cinema,US,0
en,10,Jason Statham,17,Louis Leterrier,Action,Canal Plus,FR,0
en,16,Sharon Stone,10,Sam Raimi,Action,TriStar Pictures,JP,0
en,7,Pierce Brosnan,37,Peter Howitt,Action,New Line Cinema,DE,0
en,18,Nicolas Cage,92,Martin Scorsese,Drama,Paramount Pictures,US,0
en,15,Jude Law,14,Miguel Sapochnik,Action,Universal Pictures,CA,0
ko,22,Jason Behr,14,Shim Hyung-Rae,Fantasy,Younggu-Art Movies,KR,0
en,9,Whoopi Goldberg,12,Norman Jewison,Fantasy,Regency Enterprises,US,0
en,15,Steve Carell,29,Don Scardino,Comedy,New Line Cinema,US,0
en,5,Scott Bakula,27,Mark Dindal,Animation,Warner Bros. Pictures,US,0
en,20,Hank Azaria,16,Tim Robbins,Drama,Touchstone Pictures,US,0
en,15,George Clooney,53,Steven Soderbergh,War,Warner Bros.,US,0
en,16,James Purefoy,10,Tom Reeve,Adventure,Carousel Picture Company,DE,0
en,36,Martin Sheen,49,Francis Ford Coppola,Drama,United Artists,US,1
en,26,Drew Barrymore,19,Nanette Burstein,Comedy,New Line Cinema,US,1
en,16,Richard Dreyfuss,57,Stephen Herek,Music,Hollywood Pictures,US,0
en,62,Kevin Costner,35,Ariel Vromen,Action,Lionsgate,GB,2
en,17,Meryl Streep,21,Sydney Pollack,Drama,Universal Pictures,US,0
en,18,Denzel Washington,72,Robert Zemeckis,Drama,Paramount Pictures,US,0
en,19,Roger Moore,18,Lewis Gilbert,Action,United Artists,FR,0
en,99,Ralph Fiennes,46,Wes Anderson,Comedy,Fox Searchlight Pictures,GB,3
en,14,Anthony Hopkins,7,Scott Hicks,Drama,Castle Rock Entertainment,AU,0
en,32,Jeff Daniels,14,Frank Marshall,Comedy,Amblin Entertainment,US,1
en,20,Dennis Quaid,88,Gregory Hoblit,Crime,New Line Cinema,US,0
en,45,Ed Helms,39,John Francis Daley,Comedy,New Line Cinema,US,1
en,16,John Travolta,26,Barry Sonnenfeld,Comedy,Jersey Films,US,0
en,20,Catherine Zeta-Jones,13,Rob Marshall,Action,Miramax Films,US,0
en,20,Adam Sandler,38,Dennis Dugan,Comedy,Columbia Pictures,US,0
en,89,Jason Biggs,109,J.B. Rogers,Comedy,Universal Pictures,US,3
en,13,Tom Hanks,106,John Lasseter,Animation,Pixar Animation Studios,US,0
en,58,Keanu Reeves,10,Jan de Bont,Action,Twentieth Century Fox Film Corporation,US,2
en,14,Rachel McAdams,4,Michael Sucsy,Drama,Spyglass Entertainment,US,0
en,25,Harrison Ford,16,Tom Vaughan,Drama,Double Feature Films,US,1
en,67,Denzel Washington,21,Boaz Yakin,Drama,Walt Disney Pictures,US,2
en,32,Alec Baldwin,13,John McTiernan,Action,Paramount Pictures,US,1
en,28,Forest Whitaker,74,Lee Daniels,Drama,Laura Ziskin Productions,US,1
en,19,Vince Vaughn,109,Rawson Marshall Thurber,Comedy,Twentieth Century Fox Film Corporation,DE,0
en,19,Raúl Juliá,13,Barry Sonnenfeld,Horror,Paramount Pictures,US,0
en,15,Jim Carrey,11,Steve Oedekerk,Crime,O Entertainment,US,0
en,85,Anne Hathaway,10,Garry Marshall,Comedy,Walt Disney Pictures,US,3
en,24,Goldie Hawn,72,Hugh Wilson,Comedy,Scott Rudin Productions,US,0
en,49,Brad Pitt,91,David Fincher,Crime,New Line Cinema,US,1
en,43,Sharlto Copley,78,Neill Blomkamp,Science Fiction,WingNut Films,US,1
en,10,Tom Kenny,31,Stephen Hillenburg,Animation,Paramount Pictures,US,0
en,24,Sean Penn,13,Clint Eastwood,Thriller,Village Roadshow Pictures,US,0
en,49,Clint Eastwood,81,Clint Eastwood,Drama,Lakeshore Entertainment,US,1
en,21,Robert De Niro,13,Harold Ramis,Comedy,Spring Creek Productions,AU,0
en,39,Rachel McAdams,45,Nick Cassavetes,Romance,New Line Cinema,US,1
en,31,Katherine Heigl,52,Anne Fletcher,Comedy,Spyglass Entertainment,US,1
en,15,Miley Cyrus,41,Peter Chelsom,Comedy,Walt Disney Pictures,US,0
it,19,E.G. Daily,21,Stig Bergqvist,Adventure,Paramount Pictures,DE,0
en,9,Nick Nolte,11,Barbra Streisand,Drama,Columbia Pictures,US,0
en,25,Brad Pitt,17,Edward Zwick,Adventure,Bedford Falls Productions,US,1
en,15,George Clooney,35,Jason Reitman,Drama,Paramount Pictures,US,0
en,14,Jack Nicholson,25,Alexander Payne,Drama,New Line Cinema,US,0
en,36,Nicholas Hoult,19,Jonathan Levine,Horror,Summit Entertainment,CA,1
en,34,Joseph Gordon-Levitt,42,Rian Johnson,Action,Endgame Entertainment,CN,1
en,15,Chris Rock,6,Chris Weitz,Fantasy,Paramount Pictures,US,0
en,18,Christine Cavanaugh,11,Chris Noonan,Fantasy,Universal Pictures,AU,0
en,15,Meryl Streep,17,David Frankel,Drama,Columbia Pictures,US,0
en,26,Jason Segel,9,Nicholas Stoller,Comedy,Universal Pictures,US,1
en,21,Mark Wahlberg,57,John Singleton,Action,Paramount Pictures,US,0
en,19,Tina Fey,10,Michael McCullers,Comedy,Relativity Media,US,0
en,15,Sandra Bullock,5,Forest Whitaker,Drama,Twentieth Century Fox Film Corporation,US,0
en,28,Anne Hathaway,4,Gary Winick,Comedy,Dune Entertainment,US,1
en,22,Seth Green,94,Steven Brill,Action,Paramount Pictures,US,0
en,50,Jennifer Garner,45,Gary Winick,Comedy,Columbia Pictures,US,2
en,43,Owen Wilson,66,Woody Allen,Fantasy,Gravier Productions,ES,1
en,19,Will Arnett,5,Peter Lepeniotis,Animation,Open Road Films,CA,0
en,34,Johnny Depp,39,Ted Demme,Crime,New Line Cinema,US,1
en,19,Kevin Costner,11,Luis Mandoki,Romance,Bel Air Entertainment,US,0
en,14,William Shatner,10,William Shatner,Science Fiction,Paramount Pictures,US,0
en,13,Shad Moss,19,John Schultz,Comedy,Twentieth Century Fox Film Corporation,US,0
en,31,Leslie Nielsen,13,Peter Segal,Comedy,Paramount Pictures,US,1
en,42,Roger Moore,16,John Glen,Adventure,Eon Productions,FR,1
en,20,Peter Sallis,69,Nick Park,Adventure,Aardman Animations,GB,0
en,23,Hilary Swank,18,Richard LaGravenese,Drama,Wendy Finerman Productions,US,0
en,26,Frankie Muniz,8,Frederik Du Chau,Comedy,Alcon Entertainment,US,1
en,47,Keira Knightley,31,Joe Wright,Drama,Universal Pictures,GB,1
en,17,Amanda Seyfried,25,Gary Winick,Comedy,Summit Entertainment,US,0
en,53,Michael Douglas,43,Ridley Scott,Action,Paramount Pictures,US,2
en,28,Sean Hayes,11,Bobby Farrelly,Comedy,Wessler Entertainment,US,1
en,16,Johnny Depp,77,Tim Burton,Romance,Tim Burton Animation Company,US,0
en,20,Josh Lucas,22,James Gartner,Drama,Walt Disney Pictures,US,0
en,41,Emily Blunt,63,Denis Villeneuve,Action,Lionsgate,US,1
en,24,Jake Gyllenhaal,39,Antoine Fuqua,Action,Escape Artists,US,0
en,22,Alison Lohman,81,Sam Raimi,Horror,Universal Pictures,US,0
en,35,Blake Lively,22,Lee Toland Krieger,Fantasy,Lakeshore Entertainment,US,1
en,29,Michael Caine,2,Tim McCanlies,Comedy,New Line Cinema,US,1
en,113,Rick Malambri,5,Jon M. Chu,Drama,Summit Entertainment,US,3
en,15,Kate Bosworth,18,John Stockwell,Adventure,Imagine Entertainment,DE,0
en,41,Will Ferrell,23,Marc Forster,Comedy,Mandate Pictures,US,1
en,42,Josh Hartnett,49,David Slade,Horror,Columbia Pictures,NZ,1
en,48,Kristen Connolly,79,Drew Goddard,Horror,Lionsgate,US,1
en,10,Sean Maguire,14,Jason Friedberg,Comedy,Regency Enterprises,US,0
en,8,Robert De Niro,19,Martin Brest,Adventure,Universal Pictures,US,0
en,16,Arnold Schwarzenegger,18,Paul Michael Glaser,Action,Keith Barish Productions,US,0
en,17,Rick Moranis,15,Frank Oz,Horror,The Geffen Company,US,0
en,18,Saoirse Ronan,21,Joe Wright,Action,Focus Features,DE,0
en,24,Robin Shou,6,John R. Leonetti,Action,New Line Cinema,US,0
en,17,Tom Hanks,22,Tom Hanks,Comedy,Universal Pictures,US,0
en,19,Chloë Grace Moretz,65,Kimberly Peirce,Drama,Screen Gems,US,0
en,8,Antonio Banderas,15,Liz Friedlander,Music,New Line Cinema,US,0
en,16,Dwayne Johnson,12,Phil Joanou,Action,Columbia Pictures,US,0
en,14,Martin Lawrence,3,Sam Weisman,Action,Metro-Goldwyn-Mayer (MGM),US,0
en,10,Christopher Plummer,57,Shane Acker,Action,Focus Films,US,0
en,29,Jude Law,15,Steven Soderbergh,Thriller,Di Bonaventura Pictures,US,1
en,12,Julia Stiles,35,Martha Coolidge,Comedy,Paramount Pictures,CZ,0
en,10,Jim Cummings,89,Stephen Anderson,Animation,Walt Disney Pictures,US,0
en,16,Mimi Rogers,11,Troy Miller,Comedy,New Line Cinema,US,0
en,40,Warren Beatty,24,Warren Beatty,Comedy,Twentieth Century Fox Film Corporation,US,1
en,63,Chadwick Boseman,46,Tate Taylor,Drama,Universal Studios,US,2
en,7,Meryl Streep,1,Carl Franklin,Drama,Universal Pictures,US,0
en,11,Denzel Washington,8,Brett Leonard,Action,Paramount Pictures,US,0
en,12,Uma Thurman,15,Ivan Reitman,Fantasy,Regency Enterprises,US,0
en,31,Eric Bana,76,Scott Derrickson,Thriller,Jerry Bruckheimer Films,US,1
en,13,Ioan Gruffudd,14,Alister Grierson,Action,Universal Pictures,US,0
en,20,Brittany Murphy,25,Nick Hurran,Comedy,Revolution Studios,US,0
en,28,Jason Segel,13,Nicholas Stoller,Comedy,Universal Pictures,US,1
en,11,Bernie Mac,23,Charles Stone III,Comedy,Touchstone Pictures,US,0
en,42,Russell Crowe,18,Paul Haggis,Romance,Lionsgate,US,1
en,21,Milla Jovovich,76,Kurt Wimmer,Science Fiction,Screen Gems,US,0
en,24,Ethan Hawke,104,Jean-François Richet,Thriller,Rogue Pictures,US,0
en,13,Chow Yun-fat,10,Antoine Fuqua,Action,Columbia Pictures Corporation,US,0
en,15,Laurence Fishburne,2,Kevin Hooks,Action,Metro-Goldwyn-Mayer (MGM),US,0
en,23,David Arquette,108,Ellory Elkayem,Action,Village Roadshow Pictures,AU,0
en,21,Jake Gyllenhaal,4,Edward Zwick,Drama,Bedford Falls Productions,US,0
en,15,Al Pacino,18,Jon Avnet,Crime,TriStar Pictures,US,0
en,17,Charlize Theron,12,Niki Caro,Drama,Warner Bros.,US,0
en,10,Bruce Willis,93,Howard Deutch,Comedy,Cheyenne Enterprises,US,0
en,8,Adrien Brody,68,Vincenzo Natali,Horror,Gaumont,CA,0
en,10,Lea Thompson,11,Willard Huyck,Comedy,Lucasfilm,US,0
en,18,Edward Norton,19,Gavin O'Connor,Thriller,New Line Cinema,US,0
en,15,Cole Hauser,69,Bruce Hunt,Action,Lakeshore Entertainment,DE,0
en,22,Luke Wilson,12,Rob Reiner,Comedy,Epsilon Motion Pictures,US,0
en,12,Josh Hartnett,75,Paul McGuigan,Drama,Lakeshore Entertainment,US,0
en,16,Anton Yelchin,10,Craig Gillespie,Horror,Touchstone Pictures,GB,0
en,15,Colin Farrell,18,Terrence Malick,Drama,New Line Cinema,US,0
en,15,Freddie Prinze Jr.,22,Christopher Roberts,Action,"Carousel Picture Company, The",LU,0
en,12,Annette Bening,18,Neil Jordan,Drama,DreamWorks SKG,US,0
en,15,Chow Yun-fat,6,James Wong,Action,Ingenious Film Partners,US,0
en,18,Arnold Schwarzenegger,11,Kim Jee-woon,Action,Di Bonaventura Pictures,US,0
en,8,Greg Kinnear,24,Nick Hamm,Drama,Lions Gate Films,CA,0
en,11,Mandy Moore,26,Andy Cadiff,Comedy,Alcon Entertainment,GB,0
en,15,Hayden Panettiere,8,Mike Disa,Comedy,HW Two,US,0
en,15,Robert Redford,34,Lasse Hallström,Drama,Miramax Films,US,0
en,24,Christopher Plummer,8,Terry Gilliam,Adventure,Infinity Features Entertainment,CA,0
en,10,Paul Giamatti,24,Richard J. Lewis,Comedy,Serendipity Point Films,CA,0
en,19,Ben Affleck,14,Brad Furman,Crime,Double Feature Films,US,0
en,20,Ryan Phillippe,21,Peter Howitt,Action,Industry Entertainment,CA,0
en,17,Matthew Broderick,44,Edward Zwick,War,TriStar Pictures,US,0
en,38,Robert De Niro,30,Sergio Leone,Drama,Warner Bros.,US,1
en,36,Colin Farrell,15,Niels Arden Oplev,Thriller,Original Film,US,1
en,15,Al Pacino,15,Michael Radford,Drama,Movision,GB,0
en,15,Nick Nolte,30,Neil Jordan,Crime,Fox Searchlight Pictures,CA,0
en,13,Steve Howey,9,Steve Boyum,Action,Tag Entertainment,US,0
en,25,Ewan McGregor,12,Chris Noonan,Drama,BBC Films,GB,1
zh,6,Cecilia Cheung,11,Chen Kaige,Fantasy,,CN,0
en,18,Jaime Pressly,8,Corey Yuen Kwai,Adventure,Impact Pictures,DE,0
en,20,Brad Pitt,15,Andrew Dominik,Action,Plan B Entertainment,CA,0
zh,22,Jackie Chan,6,Jackie Chan,Adventure,Variance Films,CN,0
fr,33,Maxime Godart,9,Laurent Tirard,Comedy,Fidélité Productions,BE,1
en,25,Jason Statham,53,Simon West,Thriller,Current Entertainment,US,1
en,33,Gerard Butler,35,Marc Forster,Action,Mpower Pictures,US,1
de,7,Christoph Maria Herbst,14,Reinhard Klooss,Animation,Constantin Film Produktion,DE,0
en,5,Joseph Fiennes,17,Bille August,History,Film Afrika,BE,0
en,9,Tim Roth,3,Frédéric Auburtin,Drama,Thelma Films,FR,0
en,26,Nicole Kidman,45,Olivier Dahan,Romance,Gaumont,BE,1
ru,15,Maksim Chukharyov,4,Maksim Fadeev,Fantasy,Art Pictures Studio,RU,0
en,7,John Malkovich,6,Liliana Cavani,Crime,Mr. Mudd Production,GB,0
en,34,Seth Rogen,46,Conrad Vernon,Adventure,Columbia Pictures,CA,1
en,122,Anna Kendrick,32,Elizabeth Banks,Comedy,Universal Pictures,US,3
en,45,Joaquin Phoenix,65,James Mangold,Drama,Tree Line Films,DE,1
en,12,Ben Stiller,19,Edward Norton,Comedy,Spyglass Entertainment,US,0
en,15,John Goodman,20,Peter Hewitt,Adventure,Working Title Films,GB,0
en,25,Michael Sheen,47,Ron Howard,Drama,Imagine Entertainment,US,1
en,26,Sam Rockwell,16,George Clooney,Comedy,Miramax Films,US,1
en,7,Matthew Perry,10,Reginald Hudlin,Comedy,Paramount Pictures,DE,0
en,12,Melissa McCarthy,15,Ben Falcone,Comedy,Universal Pictures,US,0
en,30,Denzel Washington,9,Richard Attenborough,Drama,Universal Pictures,GB,1
en,16,Loren Dean,12,Lawrence Kasdan,Comedy,Touchstone Pictures,US,0
en,14,Brad Dourif,9,Don Mancini,Drama,Rogue Pictures,RO,0
en,22,Adrien Brody,20,John Maybury,Drama,Section Eight,DE,0
en,24,Scott Weinger,100,Ron Clements,Animation,Walt Disney Pictures,US,0
en,60,O'Shea Jackson Jr.,30,F. Gary Gray,Drama,New Line Cinema,US,2
en,69,Harrison Ford,27,Steven Spielberg,Adventure,Lucasfilm,US,2
en,13,Whoopi Goldberg,8,Norton Virgien,Animation,Nickelodeon Movies,US,0
en,11,Morgan Freeman,27,Lee Tamahori,Crime,Paramount Pictures,CA,0
en,20,Meryl Streep,57,Stephen Frears,Comedy,BBC Films,GB,0
en,11,Antonio Banderas,50,Robert Rodriguez,Action,Columbia Pictures Corporation,US,0
en,47,Bruce Willis,75,John McTiernan,Action,Twentieth Century Fox Film Corporation,US,1
en,29,Seann William Scott,62,David Wain,Comedy,Universal Pictures,US,1
en,103,Christian Bale,75,Adam McKay,Comedy,Paramount Pictures,US,3
en,25,Demetri Martin,33,Ang Lee,Music,Focus Features,US,1
en,10,Kurt Russell,2,Gavin O'Connor,Drama,Walt Disney,US,0
en,20,Sarah Polley,120,Zack Snyder,Fantasy,New Amsterdam Entertainment,US,0
en,17,Jennifer Lopez,17,Adam Shankman,Comedy,Columbia Pictures Corporation,US,0
ja,10,Shun Oguri,5,Shinji Aramaki,Animation,Toei Animation Company,JP,0
en,14,Gene Hackman,35,Wes Anderson,Comedy,Touchstone Pictures,US,0
en,22,John Cusack,28,James Mangold,Mystery,Konrad Pictures,US,0
en,17,Robert De Niro,10,Jon Turteltaub,Comedy,Laurence Mark Productions,US,0
en,40,Roger Moore,17,John Glen,Adventure,United Artists,GB,1
en,19,John Cusack,27,Peter Chelsom,Comedy,Miramax Films,US,0
en,15,Jean-Claude Van Damme,15,Peter Hyams,Thriller,Universal Pictures,JP,0
en,104,Ben Stiller,95,Ben Stiller,Comedy,Paramount Pictures,DE,3
en,21,Julianne Hough,15,Lasse Hallström,Romance,Temple Hill Productions,US,0
en,32,Bette Midler,13,Kenny Ortega,Comedy,Walt Disney Pictures,US,1
en,17,Catherine Zeta-Jones,11,Scott Hicks,Comedy,Village Roadshow Pictures,AU,0
en,26,Aaron Taylor-Johnson,42,Matthew Vaughn,Action,Lionsgate,GB,1
en,15,Jesse Eisenberg,2,Ruben Fleischer,Action,Columbia Pictures,US,0
en,13,Gerard Butler,29,Patrick Lussier,Thriller,Neo Art & Logic,US,0
en,35,Steve Carell,63,Miguel Arteta,Family,Walt Disney Pictures,US,1
en,19,Keira Knightley,20,Joe Wright,Drama,Universal Pictures,FR,0
en,19,Harrison Ford,37,Ridley Scott,Science Fiction,Shaw Brothers,US,0
en,24,Liam Neeson,9,Michael Caton-Jones,Adventure,United Artists,GB,0
en,16,Kevin Costner,48,McG,Action,Wonderland Sound and Vision,FR,0
en,92,Joaquin Phoenix,31,James Gray,Drama,Columbia Pictures,US,3
en,21,Winona Ryder,5,Janusz Kamiński,Horror,New Line Cinema,US,0
fr,2,Philippe Labro,6,Jacques Perrin,Documentary,Bac Films,CH,0
en,22,Lindsay Lohan,22,Donald Petrie,Comedy,Regency Enterprises,US,0
en,27,Russell Crowe,3,Jay Roach,Drama,Hollywood Pictures,CA,1
en,16,Amber Valletta,3,Brian Levant,Action,Robert Simonds Productions,US,0
en,9,Martin Short,2,Michael Ritchie,Adventure,Universal Pictures,US,0
en,21,Natasha Henstridge,24,John Carpenter,Action,Screen Gems,US,0
en,14,Sandra Bullock,16,David Gordon Green,Comedy,Participant Media,US,0
en,22,Lily James,13,Burr Steers,Romance,Lionsgate,US,0
en,5,Tenzin Thuthob Tsarong,19,Martin Scorsese,Drama,Touchstone Pictures,US,0
en,27,Kelan Pannell,34,Robert B. Weide,Comedy,UK Film Council,GB,1
en,22,Aaron Taylor-Johnson,18,Jeff Wadlow,Action,Universal Pictures,US,0
es,16,Viggo Mortensen,11,Agustín Díaz Yanes,Action,Twentieth Century Fox Film Corporation,ES,0
en,12,Paul Walker,39,Camille Delamarre,Action,Canal+,CA,0
en,83,Roger Moore,18,John Glen,Adventure,Eon Productions,GB,3
en,37,Seth Rogen,17,Judd Apatow,Comedy,Universal Pictures,US,1
en,16,Cameron Diaz,22,Nick Cassavetes,Drama,Mark Johnson Productions,US,0
en,12,Martin Lawrence,2,Malcolm D. Lee,Comedy,Universal Pictures,US,0
en,7,Judy Davis,2,David Lean,Drama,Columbia Pictures,GB,0
en,23,Judi Dench,15,Richard Eyre,Drama,Fox Searchlight Pictures,GB,0
en,15,Omar Metwally,36,Gavin Hood,Drama,Anonymous Content,US,0
en,24,William Shatner,14,Nicholas Meyer,Science Fiction,Paramount Pictures,US,0
en,14,Sandra Bullock,21,Callie Khouri,Comedy,All Girl Productions,US,0
en,18,Morgan Freeman,15,Gary Fleder,Drama,Paramount Pictures,US,0
en,54,Dan Aykroyd,21,John Landis,Music,Universal Pictures,US,2
en,25,Alexis Bledel,3,Sanaa Hamri,Adventure,,US,1
en,11,Queen Latifah,46,Todd Graff,Comedy,Alcon Entertainment,US,0
