language,cast_0,director,genre_0,company_0,country,cast_num,crew_num,popularity,KNeigh,NBGaus,NBGaus_pf,MLP,EnsmblHD,EnsmblSF,EnsmblSW
0,1,1,3,9,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,608,105,17,144,0,1,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,31,174,5,70,7,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,64,452,8,5,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,465,1025,0,2,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1430,1882,1,158,0,3,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,765,77,5,860,1,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0,241,179,8,19,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1969,2227,8,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51,607,8,377,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,374,95,5,15,9,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,194,275,8,564,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,100,607,0,5,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,570,778,8,342,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,246,29,0,46,4,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1400,1669,5,859,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1836,2106,8,1154,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,170,290,8,18,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1083,800,15,78,7,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,159,595,5,78,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,429,545,15,63,0,3,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,63,311,15,2,4,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,31,28,3,21,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,421,536,1,219,4,0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,968,1166,8,9,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,709,204,8,32,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,205,291,8,9,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,300,347,0,24,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,150,155,0,14,7,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,855,1535,15,775,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,443,123,8,18,0,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,76,695,8,453,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
0,121,263,4,19,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,132,821,6,230,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0,341,418,0,5,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,44,775,5,13,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,98,142,13,196,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,87,434,13,317,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,78,131,5,60,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,429,545,15,214,0,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1013,132,8,287,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,325,392,5,20,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1584,1838,0,18,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,871,1039,15,179,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1722,1992,5,1078,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,662,812,8,14,7,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1929,1875,4,995,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1310,1284,15,468,12,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,93,92,0,9,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,39,109,13,9,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1473,239,5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1197,1435,5,55,0,1,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1206,955,3,713,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1144,1109,15,349,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,156,2,5,15,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,29,251,8,9,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2043,2298,4,1287,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,81,76,1,32,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,190,247,13,194,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,13,161,0,33,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,56,205,13,9,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,833,990,17,78,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,185,125,3,50,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,193,445,0,200,0,0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,360,449,12,18,20,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1078,1569,0,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,651,800,15,78,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1447,1711,8,895,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,109,24,0,9,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1731,2002,4,741,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,504,1064,5,338,5,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,175,433,6,355,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,270,331,0,271,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1562,629,15,962,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,218,689,5,13,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1508,455,8,15,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,643,104,15,18,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1072,1282,5,273,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,416,1824,5,1168,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1120,433,8,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32,505,0,179,9,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,55,10,5,78,7,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,153,482,1,53,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,400,700,2,126,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1495,1759,8,920,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1309,1181,0,798,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1188,1424,1,709,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1868,2128,15,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,586,231,8,31,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1308,1418,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1311,1394,8,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,82,77,10,34,9,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,460,368,8,194,0,2,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,332,1044,6,337,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1199,1438,0,711,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1432,1697,8,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115,134,4,52,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,562,687,1,9,7,0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0,262,476,6,322,0,0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1288,1210,8,63,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1037,586,15,598,31,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,55,27,0,15,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,170,227,2,12,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,493,464,0,799,0,0,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0,421,1188,6,960,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,119,335,0,200,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,650,572,8,236,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,237,1467,5,729,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,286,325,11,148,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,242,174,5,14,7,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1125,2059,5,193,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1316,1574,8,801,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,837,998,2,9,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,272,609,7,75,0,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,685,331,5,279,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,471,218,8,193,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,283,47,5,2,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,236,1064,5,2,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,63,520,5,126,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,769,928,6,71,9,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,356,193,8,9,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,338,1162,8,554,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,389,486,3,198,7,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1347,631,8,5,0,0,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,15,1042,6,256,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,859,233,8,1244,0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0,1519,472,8,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1837,2107,5,1155,14,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,155,161,5,52,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,1892,2151,8,1188,66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,682,613,5,417,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1741,433,6,355,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,262,401,8,281,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,283,601,5,63,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,644,477,15,13,6,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,270,665,0,156,0,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1817,2081,8,1136,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1446,2246,12,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,607,8,63,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,659,1731,5,383,6,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,908,1056,8,515,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,701,1968,5,1061,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1625,1876,15,997,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,79,71,1,30,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1451,1846,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,226,105,5,188,6,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,586,1454,8,193,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1058,1265,0,325,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1952,2208,5,1229,45,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1036,433,8,273,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20,500,0,13,7,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1767,2032,15,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,471,289,5,135,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,124,163,8,2,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,215,368,8,46,0,1,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,756,1304,15,383,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,36,47,13,9,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,463,1325,0,78,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36,34,5,19,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,226,434,5,18,7,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,194,50,8,15,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1220,1463,0,726,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,861,5,5,9,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,2003,2256,5,1262,24,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,634,785,5,86,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,894,934,8,9,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,825,425,5,5,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,177,314,1,131,12,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,611,68,0,45,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,639,1772,15,13,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2060,2315,6,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
