id,title,original_language,overview,popularity,release_date,runtime,vote_average,vote_count,cast_num,cast_0_id,cast_0_name,cast_0_gender,cast_1_id,cast_1_name,cast_1_gender,cast_2_id,cast_2_name,cast_2_gender,cast_gender_na,cast_gender_f,cast_gender_m,crew_num,director_id,director_name,genre_0_id,genre_0_name,genre_1_id,genre_1_name,genre_2_id,genre_2_name,keyword_0_id,keyword_0_name,keyword_1_id,keyword_1_name,keyword_2_id,keyword_2_name,keyword_3_id,keyword_3_name,keyword_4_id,keyword_4_name,production_companies_num,production_company_0_id,production_company_0_name,production_company_1_id,production_company_1_name,production_countries_num,production_country_code,production_country_name,spoken_languages_num,spoken_language_code,spoken_language_name
2770,American Pie 2,en,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",36.432598,2001-08-10,108.0,6.0,1344,89,21593,Jason Biggs,2,21403,Thomas Ian Nicholas,2,21594,Chris Klein,2,18,38,33,109,7409,J.B. Rogers,35,Comedy,10749,Romance,,,572,sex,8508,party,13088,summer,34145,beach house,155939,group of friends,3,33,Universal Pictures,2200,Liveplanet,1,US,United States of America,1,en,English
862,Toy Story,en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",73.640445,1995-10-30,81.0,7.7,5269,13,31,Tom Hanks,2,12898,Tim Allen,2,7167,Don Rickles,2,1,3,9,106,7879,John Lasseter,16,Animation,35,Comedy,10751,Family,931,jealousy,4290,toy,5202,boy,6054,friendship,9713,friends,1,3,Pixar Animation Studios,,,1,US,United States of America,1,en,English
1637,Speed,en,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",49.526736,1994-06-09,116.0,6.8,1783,58,6384,Keanu Reeves,2,2778,Dennis Hopper,2,18277,Sandra Bullock,1,26,11,21,10,2209,Jan de Bont,28,Action,12,Adventure,80,Crime,258,bomb,822,airport,992,bus,2776,bus ride,3306,highway,1,306,Twentieth Century Fox Film Corporation,,,1,US,United States of America,1,en,English
72570,The Vow,en,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",26.780960999999998,2012-02-05,104.0,7.0,1293,14,53714,Rachel McAdams,1,38673,Channing Tatum,2,4783,Sam Neill,2,2,6,6,4,566328,Michael Sucsy,18,Drama,10749,Romance,,,732,coma,1453,amnesia,9672,based on true story,11469,memory loss,13063,car accident,2,158,Spyglass Entertainment,3287,Screen Gems,1,US,United States of America,1,en,English
27569,Extraordinary Measures,en,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children, Megan and Patrick, are diagnosed with Pompe disease - a condition that prevents the body from breaking down sugar. With the support of his wife, Aileen, John ditches his career and teams with unconventional specialist Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of Megan and Patrick. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",6.487344,2010-01-21,105.0,6.0,89,25,3,Harrison Ford,2,18269,Brendan Fraser,2,41292,Keri Russell,1,10,4,11,16,56717,Tom Vaughan,18,Drama,,,,,,,,,,,,,,,2,215,Double Feature Films,5490,CBS Films,1,US,United States of America,1,en,English
10637,Remember the Titans,en,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into true champions.",25.996219,2000-09-29,113.0,7.4,821,67,5292,Denzel Washington,2,883,Will Patton,2,43858,Ryan Hurst,2,35,5,27,21,52358,Boaz Yakin,18,Drama,,,,,529,ku klux klan,579,american football,1482,trainer,1483,sports team,3060,race politics,4,2,Walt Disney Pictures,130,Jerry Bruckheimer Films,1,US,United States of America,1,en,English
1669,The Hunt for Red October,en,"A new Soviet nuclear missile sub (a Boomer) heading out on her maiden voyage that is being tracked by a Los Angeles class American submarine suddenly goes silent and ""disappears"". This focuses the attention of both U.S. Intelligence and the U.S. Navy on the Russian Sub Commander .  When it is determined that the silent Soviet Boomer may be headed for American coastal waters panic ensues. A CIA analyst, Jack Ryan,  convinces the brass that the Boomer's commander may intend something other than a nuclear first strike in mind. A perilous and tense cat-and-mouse game ensues.",46.212154999999996,1990-03-02,134.0,7.2,957,32,7447,Alec Baldwin,2,738,Sean Connery,2,349,Scott Glenn,2,10,1,21,13,1090,John McTiernan,28,Action,12,Adventure,53,Thriller,339,submarine,2106,cold war,2808,russian,155460,defection,155723,jack ryan,3,4,Paramount Pictures,1693,Nina Saxon Film Design,1,US,United States of America,2,en,English
132363,The Butler,en,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",32.105328,2013-08-16,132.0,7.2,1101,28,2178,Forest Whitaker,2,53258,David Banner,2,548375,Michael Rainey Jr.,2,6,6,16,74,20019,Lee Daniels,18,Drama,,,,,833,white house,1307,butler,5565,biography,163116,civil rights,,,6,326,Laura Ziskin Productions,695,Lee Daniels Entertainment,1,US,United States of America,1,en,English
9472,DodgeBall: A True Underdog Story,en,"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",41.156217,2004-06-18,92.0,6.2,981,19,4937,Vince Vaughn,2,15286,Christine Taylor,1,7399,Ben Stiller,2,0,2,17,109,57633,Rawson Marshall Thurber,35,Comedy,,,,,240,underdog,271,competition,974,bank,1010,bar,2283,ball,3,306,Twentieth Century Fox Film Corporation,12178,Red Hour Films,2,DE,Germany,2,en,English
2907,The Addams Family,en,"Uncle Fester has been missing for 25 years. An evil doctor finds out and introduces a fake Fester in an attempt to get the Adams Family's money. The youngest daughter has some doubts about the new uncle Fester, but the fake uncle adapts very well to the strange family. Can the doctor carry out her evil plans and take over the Adams Family's fortune?",37.179547,1991-11-22,99.0,6.7,848,19,27888,Raúl Juliá,2,5657,Anjelica Huston,1,1062,Christopher Lloyd,2,5,5,9,13,5174,Barry Sonnenfeld,27,Horror,35,Comedy,14,Fantasy,2643,dead wish,3133,vampire,4553,black humor,6464,uncle,10483,eccentric,3,4,Paramount Pictures,41,Orion Pictures,1,US,United States of America,1,en,English
9273,Ace Ventura: When Nature Calls,en,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",34.391791999999995,1995-11-10,90.0,6.1,1099,15,206,Jim Carrey,2,3547,Ian McNeice,2,4001,Simon Callow,2,4,1,10,11,4489,Steve Oedekerk,80,Crime,35,Comedy,12,Adventure,409,africa,1551,indigenous,2526,human animal relationship,5155,bat,,,2,5682,O Entertainment,10210,Morgan Creek Productions,1,US,United States of America,1,en,English
9880,The Princess Diaries,en,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",40.176265,2001-08-03,115.0,6.5,1023,85,1813,Anne Hathaway,1,5823,Julie Andrews,1,33656,Heather Matarazzo,1,52,15,18,10,1201,Garry Marshall,35,Comedy,10751,Family,10749,Romance,5515,heir to the throne,5987,grandmother granddaughter relationship,6270,high school,7376,princess,9920,royalty,3,2,Walt Disney Pictures,26423,BrownHouse Productions,1,US,United States of America,1,en,English
2925,The First Wives Club,en,"After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!",10.704596,1996-09-20,102.0,6.5,166,24,18892,Goldie Hawn,1,73931,Bette Midler,0,3092,Diane Keaton,1,4,11,9,72,28904,Hugh Wilson,35,Comedy,,,,,15160,divorce,18060,divorced woman,190722,reunited friends,,,,,1,258,Scott Rudin Productions,,,1,US,United States of America,1,en,English
807,Se7en,en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",79.579532,1995-09-22,127.0,8.1,5765,49,287,Brad Pitt,2,192,Morgan Freeman,2,12052,Gwyneth Paltrow,1,11,6,32,91,7467,David Fincher,80,Crime,9648,Mystery,53,Thriller,476,self-fulfilling prophecy,703,detective,1470,s.w.a.t.,2231,drug dealer,3597,evisceration,3,12,New Line Cinema,4286,Juno Pix,1,US,United States of America,1,en,English
17654,District 9,en,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",63.13678,2009-08-05,112.0,7.3,3382,43,82191,Sharlto Copley,2,82193,Jason Cope,2,97599,Nathalie Boltt,1,21,4,18,78,82194,Neill Blomkamp,878,Science Fiction,,,,,100,slum,542,street gang,2766,mutation,3644,south africa,4339,johannesburg,10,11,WingNut Films,559,TriStar Pictures,4,US,United States of America,6,af,Afrikaans
11836,The SpongeBob SquarePants Movie,en,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",27.870755,2004-11-14,87.0,6.7,574,10,78798,Tom Kenny,2,6574,Clancy Brown,2,70615,Rodger Bumpass,2,0,2,8,31,70651,Stephen Hillenburg,16,Animation,35,Comedy,10751,Family,270,ocean,658,sea,3412,star,4237,water,41337,freeze,4,4,Paramount Pictures,2348,Nickelodeon Movies,1,US,United States of America,1,en,English
322,Mystic River,en,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",31.242998999999998,2003-10-07,138.0,7.6,1422,24,2228,Sean Penn,2,504,Tim Robbins,2,4724,Kevin Bacon,2,5,4,15,13,190,Clint Eastwood,53,Thriller,80,Crime,18,Drama,516,child abuse,739,sexual abuse,1452,loss of child,1522,repayment,1660,suppressed past,4,79,Village Roadshow Pictures,171,Malpaso Productions,1,US,United States of America,1,en,English
70,Million Dollar Baby,en,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",70.456012,2004-12-15,132.0,7.7,2439,49,190,Clint Eastwood,2,448,Hilary Swank,1,192,Morgan Freeman,2,22,7,20,81,190,Clint Eastwood,18,Drama,,,,,396,transporter,1252,suicide attempt,2660,strong woman,2792,boxer,3737,dying and death,5,126,Lakeshore Entertainment,171,Malpaso Productions,1,US,United States of America,2,en,English
9535,Analyze This,en,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",29.415228999999997,1999-03-05,103.0,6.4,503,21,380,Robert De Niro,2,7904,Billy Crystal,2,14406,Lisa Kudrow,1,5,3,13,13,1524,Harold Ramis,35,Comedy,80,Crime,,,242,new york,6220,mafia boss,13027,wedding,15106,psychiatrist,,,4,705,Spring Creek Productions,6194,Warner Bros.,2,AU,Australia,1,en,English
11036,The Notebook,en,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",55.109138,2004-06-25,123.0,7.7,3067,39,53714,Rachel McAdams,1,30614,Ryan Gosling,2,4800,Gena Rowlands,1,13,11,15,45,11151,Nick Cassavetes,10749,Romance,18,Drama,,,493,poem,1261,river,1647,sadness,1721,fight,2038,love of one's life,1,12,New Line Cinema,,,1,US,United States of America,1,en,English
6557,27 Dresses,en,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,30.695228000000004,2008-01-10,111.0,6.1,978,31,25541,Katherine Heigl,1,11006,James Marsden,2,50463,Malin Åkerman,1,7,13,11,52,29214,Anne Fletcher,35,Comedy,10749,Romance,,,725,lovesickness,918,newspaper,1010,bar,1156,sister sister relationship,1605,new love,3,158,Spyglass Entertainment,711,Fox 2000 Pictures,1,US,United States of America,1,en,English
18126,Hannah Montana: The Movie,en,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",13.788422,2009-04-10,102.0,6.0,449,15,76594,Miley Cyrus,1,78887,Billy Ray Cyrus,2,82785,Emily Osment,1,2,8,5,41,36804,Peter Chelsom,35,Comedy,18,Drama,10751,Family,848,double life,3490,pop star,4344,musical,6335,tennessee,10809,teenage girl,3,2,Walt Disney Pictures,3812,It's a Laugh Productions,1,US,United States of America,1,en,English
16340,Rugrats in Paris: The Movie,it,"The Rugrats are back! There's Tommy the brave one, Chuckie the timid one, Phil and Lil the odd couple, Dil, and spoiled brat Angelica. This time they're wreaking havoc in Paris, France, where Tommy's dad Stu is summoned after yet another one of his inventions took a dump.",4.5902769999999995,2000-09-14,78.0,6.0,100,19,15274,E.G. Daily,1,4038,Susan Sarandon,1,12074,John Lithgow,2,2,9,8,21,80540,Stig Bergqvist,12,Adventure,16,Animation,35,Comedy,90,paris,3338,invention,,,,,,,3,4,Paramount Pictures,2348,Nickelodeon Movies,2,DE,Germany,1,en,English
